id,repo_name,tag_name,prerelease,published_at,cve_id,artifact_name,artifact_version,severity,cvss_version,vector_string,base_score,impact_score,exploitability_score
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.10,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2023-48795,golang.org/x/crypto,v0.14.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,5.9,3.6,2.2
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-24786,google.golang.org/protobuf,v1.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.12,0,2024-12-10 19:34:30.000,CVE-2024-21626,github.com/opencontainers/runc,v1.1.10,HIGH,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,8.6,6,1.8
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.12,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.8,0,2024-12-10 19:35:54.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-45338,golang.org/x/net,v0.26.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-45337,golang.org/x/crypto,v0.24.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.13,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.4,0,2024-12-10 19:52:59.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2024-45337,golang.org/x/crypto,v0.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2024-45338,golang.org/x/net,v0.30.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.0,0,2024-12-11 21:13:11.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2024-45337,golang.org/x/crypto,v0.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2024-45338,golang.org/x/net,v0.30.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.1,0,2025-01-15 20:37:27.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.13,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-45337,golang.org/x/crypto,v0.24.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-45338,golang.org/x/net,v0.26.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.5,0,2025-01-15 21:11:47.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.12,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.9,0,2025-01-15 21:49:02.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-21626,github.com/opencontainers/runc,v1.1.10,HIGH,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,8.6,6,1.8
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.10,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2023-48795,golang.org/x/crypto,v0.14.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,5.9,3.6,2.2
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-24786,google.golang.org/protobuf,v1.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.13,0,2025-01-15 21:51:33.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.33.0-alpha.1,1,2025-02-05 20:11:43.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.33.0-alpha.1,1,2025-02-05 20:11:43.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.12,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.30.10,0,2025-02-13 08:26:30.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-24786,google.golang.org/protobuf,v1.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-45338,golang.org/x/net,v0.23.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2023-48795,golang.org/x/crypto,v0.14.0,MEDIUM,CVSSv3.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,5.9,3.6,2.2
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-45337,golang.org/x/crypto,v0.21.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2023-47108,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.10,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-21626,github.com/opencontainers/runc,v1.1.10,HIGH,CVSSv3.1,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,8.6,6,1.8
3,kubernetes/kubernetes,v1.29.14,0,2025-02-13 08:29:21.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-45310,github.com/opencontainers/runc,v1.1.13,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-45337,golang.org/x/crypto,v0.24.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-45338,golang.org/x/net,v0.26.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-24786,google.golang.org/protobuf,v1.31.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.31.6,0,2025-02-13 08:29:33.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2024-51744,github.com/golang-jwt/jwt/v4,v4.5.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2024-45337,golang.org/x/crypto,v0.28.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2024-45338,golang.org/x/net,v0.30.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.32.2,0,2025-02-13 09:39:03.000,CVE-2024-28180,gopkg.in/square/go-jose.v2,v2.6.0,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.33.0-alpha.2,1,2025-02-18 18:58:15.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.33.0-alpha.2,1,2025-02-18 18:58:15.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
3,kubernetes/kubernetes,v1.33.0-alpha.3,1,2025-03-04 19:13:03.000,CVE-2024-45339,github.com/golang/glog,v1.2.2,N/A,N/A,N/A,0,0,0
3,kubernetes/kubernetes,v1.33.0-alpha.3,1,2025-03-04 19:13:03.000,CVE-2023-45142,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.42.0,HIGH,CVSSv3.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,3.6,3.9
